日期,開盤價,最高價,最低價,收盤價,成交量
2010/01/04,31.7,31.7,30.85,30.9,344193
2025/05/02,62.0,62.0,59.9,60.0,161093
2025/05/05,60.3,61.9,58.1,58.9,104653
2025/05/06,57.1,64.7,57.1,64.7,478488
2025/05/07,64.7,66.9,64.6,64.6,634440
2025/05/08,66.8,70.2,66.8,68.6,636385
2025/05/09,68.1,68.6,67.1,67.1,248924
2025/05/12,67.2,72.8,67.2,72.3,429479
2025/05/13,75.3,75.3,71.5,71.7,443751
2025/05/14,72.7,74.3,72.0,73.8,400543
2025/05/15,74.5,75.2,70.9,70.9,516337
2025/05/16,71.0,74.4,70.0,72.6,265449
2025/05/19,73.0,73.4,71.0,71.4,198094
2025/05/20,72.10,72.70,70.10,70.50,139450
