日期,開盤價,最高價,最低價,收盤價,成交量
2010/01/04,52.0,53.0,52.0,53.0,78750
2025/05/02,25.85,27.0,25.85,26.45,350612
2025/05/05,26.4,26.4,24.75,25.3,318280
2025/05/06,25.2,25.6,25.2,25.5,86598
2025/05/07,25.35,25.35,25.1,25.2,61859
2025/05/08,25.5,25.85,25.5,25.75,147842
2025/05/09,25.8,28.25,25.65,27.95,380233
2025/05/12,29.0,30.4,28.55,29.0,1208152
2025/05/13,29.0,29.4,27.6,28.15,814568
2025/05/14,28.45,28.45,27.1,28.0,373625
2025/05/15,28.0,28.5,27.6,28.15,296782
2025/05/16,28.5,28.8,28.0,28.3,316502
2025/05/19,28.35,28.35,27.5,27.55,191668
2025/05/20,27.75,27.75,27.35,27.35,124546
