日期,開盤價,最高價,最低價,收盤價,成交量
2021-11-30,77.9,87.6,73.0,84.0,3321604
2021-12-01,80.8,81.5,78.2,78.7,1594255
2021-12-02,78.7,79.5,76.2,76.3,615095
2021-12-03,76.6,77.9,76.0,77.1,514461
2021-12-06,77.0,77.1,75.0,75.3,399425
2021-12-07,75.3,75.3,72.4,73.0,444248
2021-12-08,73.1,74.7,73.1,73.5,280080
2021-12-09,73.6,73.7,71.5,71.5,321568
2021-12-10,71.5,73.9,70.2,73.7,478593
2021-12-13,73.5,73.5,72.0,72.5,222223
2021-12-14,72.1,72.4,71.5,71.5,162152
2021-12-15,71.3,71.9,71.2,71.5,89293
2021-12-16,71.9,73.5,71.6,72.9,191471
2021-12-17,72.7,74.0,72.4,72.7,155519
2021-12-20,72.7,72.7,71.8,72.1,82605
2021-12-21,72.1,72.5,71.5,72.3,128307
2021-12-22,71.9,72.0,71.5,71.6,102778
2021-12-23,72.5,72.5,71.8,72.0,64822
2021-12-24,72.0,72.2,71.5,71.7,64849
2021-12-27,71.8,71.8,71.3,71.4,93772
2021-12-28,71.3,71.4,70.7,70.9,150193
2021-12-29,70.8,71.4,70.4,70.8,81434
2021-12-30,70.7,71.1,70.6,70.8,56002
2022-01-03,71.1,71.1,70.5,70.5,75256
2022-01-04,70.5,70.9,70.3,70.8,80005
2022-01-05,70.8,71.2,70.8,70.9,57361
2022-01-06,71.0,71.4,70.9,70.9,51820
2022-01-07,70.8,70.8,70.0,70.5,109805
2022-01-10,70.0,71.0,70.0,70.2,55913
2022-01-11,70.2,70.2,69.3,69.5,158574
2022-01-12,69.9,69.9,69.3,69.5,78591
2022-01-13,69.4,69.9,69.3,69.4,53144
2022-01-14,69.4,69.4,68.2,68.4,141137
2022-01-17,68.5,68.8,68.3,68.8,101637
2022-01-18,68.5,68.9,68.3,68.4,66047
2022-01-19,68.4,69.3,68.1,69.3,69128
2022-01-20,69.1,70.0,69.1,70.0,75916
2022-01-21,70.0,70.3,69.5,69.7,99560
2022-01-24,69.5,69.5,68.8,68.8,40850
2022-01-25,69.3,69.3,68.0,68.0,87291
2022-01-26,68.3,68.3,67.6,67.8,62663
2022-02-07,67.8,68.5,67.7,68.3,45565
2022-02-08,68.4,68.6,67.6,68.6,62438
2022-02-09,68.6,69.3,68.5,68.8,65309
2022-02-10,68.8,68.8,68.6,68.7,16400
2022-02-11,68.6,68.6,68.4,68.4,30324
2022-02-14,68.0,68.0,67.4,67.9,69539
2022-02-15,67.5,67.6,67.3,67.3,47390
2022-02-16,67.5,67.6,67.3,67.3,62787
2022-02-17,67.3,67.3,66.8,66.8,70863
2022-02-18,66.8,66.8,66.4,66.5,57353
2022-02-21,66.4,66.7,66.1,66.2,46938
2022-02-22,65.9,66.0,65.3,65.6,49392
2022-02-23,65.7,65.7,65.2,65.5,33029
2022-02-24,65.3,65.3,63.2,63.5,145242
2022-02-25,63.8,63.8,62.0,62.5,97542
2022-03-01,62.9,63.0,62.0,62.5,91687
2022-03-02,62.5,62.5,62.2,62.4,38001
2022-03-03,62.4,62.7,62.4,62.7,61328
2022-03-04,62.7,62.7,61.7,61.8,93242
2022-03-07,61.5,61.5,60.4,60.5,93190
2022-03-08,60.3,60.3,59.0,59.5,112750
2022-03-09,59.6,60.3,59.6,60.3,23433
2022-03-10,60.4,61.0,60.4,60.4,39795
2022-03-11,60.3,60.3,59.8,59.9,31074
2022-03-14,60.0,60.2,59.2,59.4,22982
2022-03-15,59.5,59.7,59.0,59.1,61900
2022-03-16,59.2,59.7,59.1,59.7,42945
2022-03-17,60.1,61.6,60.1,61.4,71372
2022-03-18,61.2,62.3,61.0,62.1,61725
2022-03-21,62.1,62.4,62.0,62.3,50522
2022-03-22,62.0,62.8,62.0,62.4,50268
2022-03-23,62.4,62.6,62.1,62.4,22446
2022-03-24,62.5,62.9,62.4,62.8,57404
2022-03-25,63.4,63.4,62.5,62.5,27443
2022-03-28,62.5,62.5,61.4,61.6,19729
2022-03-29,62.0,63.0,61.7,62.2,32341
2022-03-30,62.2,62.2,61.5,62.1,24688
2022-03-31,62.1,64.0,62.1,63.2,79215
2022-04-01,63.2,63.2,62.2,62.2,22708
2022-04-06,63.5,63.7,63.0,63.3,74410
2022-04-07,64.1,64.1,62.4,63.0,43491
2022-04-08,63.9,63.9,62.1,62.1,23809
2022-04-11,61.9,61.9,61.4,61.4,12886
2022-04-12,61.3,61.4,60.5,61.3,22692
2022-04-13,61.2,62.5,61.2,61.7,20126
2022-04-14,61.7,61.9,61.5,61.8,20336
2022-04-15,61.7,61.7,61.0,61.5,11031
2022-04-18,65.4,65.4,61.2,62.5,34572
2022-04-19,62.2,62.5,61.5,61.5,15656
2022-04-20,61.4,61.8,61.3,61.3,8765
2022-04-21,62.1,62.1,61.2,61.2,15443
2022-04-22,60.5,61.0,60.0,60.9,39538
2022-04-25,60.7,62.0,59.8,60.0,58294
2022-04-26,60.8,60.8,59.9,60.2,44222
2022-04-27,60.0,61.5,59.4,60.4,64523
2022-04-28,61.0,61.0,59.6,60.7,23490
2022-04-29,60.0,60.2,60.0,60.2,22443
2022-05-03,60.9,60.9,60.0,60.0,20390
2022-05-04,60.2,60.3,59.6,60.0,14420
2022-05-05,61.6,61.6,59.5,59.8,38410
2022-05-06,59.2,59.2,57.9,59.0,87054
2022-05-09,55.1,56.7,53.1,53.1,299474
2022-05-10,53.0,53.0,49.8,50.2,242022
2022-05-11,50.5,52.5,50.1,51.0,121511
2022-05-12,50.5,50.7,49.95,49.95,58916
2022-05-13,49.95,50.5,49.95,50.0,59877
2022-05-16,50.0,50.3,49.95,50.2,46352
2022-05-17,50.0,50.0,49.3,49.5,42341
2022-05-18,49.3,50.7,49.3,50.1,58368
2022-05-19,49.5,49.5,49.0,49.5,47410
2022-05-20,49.6,50.1,49.0,49.3,32342
2022-05-23,49.3,49.3,49.0,49.2,57694
2022-05-24,49.15,49.3,49.0,49.2,50633
2022-05-25,49.2,49.2,49.1,49.2,36036
2022-05-26,49.35,49.6,49.25,49.35,36152
2022-05-27,49.9,51.0,49.9,50.4,47675
2022-05-30,50.5,52.8,50.0,52.5,70411
2022-05-31,52.9,52.9,51.0,51.3,43990
2022-06-01,52.0,54.9,51.1,54.9,134155
2022-06-02,54.9,55.3,53.3,54.9,110912
2022-06-06,54.3,54.5,53.0,53.5,81712
2022-06-07,53.3,53.5,53.0,53.3,28067
2022-06-08,52.7,53.7,52.7,53.4,23668
2022-06-09,53.4,57.6,53.0,56.1,117371
2022-06-10,55.9,56.7,55.3,56.4,67515
2022-06-13,56.2,56.2,53.2,53.2,94367
2022-06-14,53.0,53.6,52.0,53.6,48721
2022-06-15,52.6,54.2,52.6,54.2,23787
2022-06-16,54.5,54.7,51.5,52.0,29708
2022-06-17,52.0,52.6,51.4,51.5,28504
2022-06-20,52.2,52.9,51.5,51.5,28529
2022-06-21,51.1,52.5,51.1,52.5,23060
2022-06-22,52.7,52.7,50.8,51.0,24200
2022-06-23,51.5,51.5,50.5,51.2,31303
2022-06-24,51.5,51.8,51.0,51.0,20403
2022-06-27,51.0,51.9,51.0,51.5,18000
2022-06-28,51.2,51.2,51.0,51.2,8100
2022-06-29,50.9,51.5,50.8,51.4,12588
2022-06-30,51.0,51.0,50.3,50.3,19125
2022-07-01,50.1,50.3,49.85,49.85,47992
2022-07-04,49.9,50.5,49.9,50.0,18750
2022-07-05,50.1,51.4,50.1,50.5,14336
2022-07-06,51.0,51.0,49.85,49.85,24597
2022-07-07,49.9,50.6,49.8,50.0,27025
2022-07-08,51.0,51.4,50.9,50.9,11260
2022-07-11,51.3,51.3,51.3,51.3,2354
2022-07-12,50.6,50.6,49.65,49.7,13236
2022-07-13,49.7,50.7,49.7,49.8,44377
2022-07-14,49.8,50.0,49.7,50.0,23425
2022-07-15,48.0,48.0,47.6,47.9,17381
2022-07-18,47.4,48.4,47.4,48.2,14228
2022-07-19,47.6,48.2,47.6,48.0,9110
2022-07-20,48.0,48.35,47.65,48.05,14391
2022-07-21,48.1,48.15,47.7,48.0,26100
2022-07-22,48.0,48.0,47.8,48.0,10022
2022-07-25,48.0,48.0,48.0,48.0,5006
2022-07-26,47.8,47.8,47.65,47.8,5411
2022-07-27,47.6,47.65,47.6,47.65,3501
2022-07-28,47.65,47.65,47.5,47.5,18254
2022-07-29,47.5,47.5,46.45,47.0,35888
2022-08-01,46.5,46.8,46.5,46.7,11044
2022-08-02,46.7,46.7,45.7,46.2,14986
2022-08-03,46.3,46.4,45.9,46.3,23307
2022-08-04,46.3,47.3,46.3,46.95,10257
2022-08-05,47.15,47.2,46.6,46.6,15347
2022-08-08,46.2,46.2,45.65,45.7,32000
2022-08-09,45.5,45.7,45.3,45.7,53802
2022-08-10,46.0,46.05,46.0,46.0,5923
2022-08-11,46.05,46.35,46.05,46.3,5026
2022-08-12,46.3,46.7,46.3,46.7,17121
2022-08-15,46.7,46.7,46.4,46.7,13069
2022-08-16,48.0,48.0,46.7,46.7,8390
2022-08-17,46.8,46.8,46.7,46.75,5708
2022-08-18,46.35,46.8,45.45,46.8,7277
2022-08-19,46.5,46.5,46.4,46.5,12550
2022-08-22,46.5,46.5,45.8,46.3,12200
2022-08-23,46.05,46.1,46.05,46.05,15406
2022-08-24,46.1,46.1,46.0,46.0,14000
2022-08-25,46.0,46.1,45.6,45.7,27334
2022-08-26,45.7,46.2,45.6,46.2,19342
2022-08-29,46.15,46.15,45.65,45.7,9120
2022-08-30,45.5,46.6,45.5,46.6,25413
2022-08-31,47.45,49.0,47.45,48.3,51195
2022-09-01,48.0,48.0,47.0,47.0,19259
2022-09-02,47.05,47.05,46.4,46.7,12043
2022-09-05,46.5,46.5,46.5,46.5,1407
2022-09-06,46.5,46.5,45.85,45.85,16205
2022-09-07,45.8,45.8,45.0,45.3,27222
2022-09-08,45.7,46.1,45.45,45.45,5639
2022-09-12,45.3,45.75,45.0,45.45,32244
2022-09-13,45.45,45.45,45.0,45.2,28940
2022-09-14,44.5,44.5,43.6,44.0,89576
2022-09-15,44.0,44.05,43.6,43.65,38681
2022-09-16,43.5,43.5,43.2,43.25,27628
2022-09-19,43.25,43.25,42.0,42.25,60488
2022-09-20,42.25,42.3,41.05,41.1,74446
2022-09-21,41.0,41.5,40.75,40.8,44929
2022-09-22,40.5,41.35,40.5,41.35,27048
2022-09-23,41.5,41.7,41.0,41.0,29617
2022-09-26,40.7,40.7,39.35,39.35,59219
2022-09-27,39.35,39.5,39.0,39.05,29202
2022-09-28,38.65,39.0,36.05,36.7,49027
2022-09-29,36.75,37.0,36.4,36.5,37000
2022-09-30,36.1,36.5,36.0,36.15,66734
2022-10-03,36.0,36.6,36.0,36.6,12417
2022-10-04,37.05,37.5,36.65,37.5,40249
2022-10-05,37.7,38.3,37.55,37.65,31634
2022-10-06,37.65,37.65,37.45,37.55,7327
2022-10-07,37.55,37.7,37.35,37.55,16607
2022-10-11,37.4,37.4,36.0,36.0,21713
2022-10-12,36.5,36.5,36.3,36.5,5445
2022-10-13,36.05,36.1,34.55,35.15,95440
2022-10-14,36.0,36.0,35.0,35.7,20700
2022-10-17,35.7,35.85,34.7,35.7,9180
2022-10-18,35.7,35.7,35.5,35.5,3000
2022-10-19,35.5,36.6,35.5,36.5,18246
2022-10-20,36.15,36.15,35.55,35.55,5175
2022-10-21,35.75,35.75,35.75,35.75,3451
2022-10-24,35.75,35.75,35.5,35.75,21512
2022-10-25,36.0,36.0,35.0,35.0,13049
2022-10-26,35.0,35.0,34.5,34.5,26299
2022-10-27,34.5,34.7,34.25,34.7,14197
2022-10-28,34.7,35.0,34.7,34.9,4160
2022-10-31,34.8,34.8,34.5,34.6,12127
2022-11-01,34.6,34.6,34.3,34.45,8050
2022-11-02,34.4,34.7,34.4,34.7,22092
2022-11-03,34.95,34.95,34.65,34.9,9449
2022-11-04,36.0,36.0,34.7,35.0,20151
2022-11-07,35.1,35.3,35.0,35.3,14249
2022-11-08,35.55,38.75,35.55,36.95,58844
2022-11-09,36.15,36.55,36.15,36.55,8180
2022-11-10,36.55,36.6,36.4,36.6,6016
2022-11-11,37.5,37.75,37.45,37.55,7660
2022-11-14,37.55,38.55,37.55,38.5,31091
2022-11-15,38.5,38.75,38.0,38.7,52395
2022-11-16,38.8,40.0,38.6,39.5,29392
2022-11-17,39.9,43.25,39.9,42.0,76108
2022-11-18,42.0,42.3,41.85,41.85,57672
2022-11-21,41.85,41.85,40.55,40.55,13261
2022-11-22,40.55,40.85,40.55,40.65,6001
2022-11-23,41.6,42.4,41.6,41.8,21622
2022-11-24,41.8,41.8,40.7,41.5,22362
2022-11-25,41.5,41.5,41.0,41.5,17422
2022-11-28,41.5,41.5,40.9,40.9,26180
2022-11-29,40.7,40.75,40.7,40.75,9200
2022-11-30,40.85,42.75,40.85,42.75,28034
2022-12-01,43.5,43.5,42.6,42.9,31023
2022-12-02,42.5,43.5,42.5,43.2,40092
2022-12-05,42.9,43.35,42.9,43.35,22306
2022-12-06,42.7,43.35,42.7,43.1,15238
2022-12-07,43.8,46.5,43.8,46.05,109371
2022-12-08,46.1,46.2,44.05,44.3,36437
2022-12-09,47.45,47.45,45.8,45.8,32434
2022-12-12,45.6,45.65,45.4,45.4,13009
2022-12-13,45.2,45.2,44.5,44.6,11282
2022-12-14,44.6,45.95,44.55,44.75,10180
2022-12-15,44.75,44.75,44.15,44.2,16314
2022-12-16,44.0,44.0,43.5,43.55,7121
2022-12-19,43.55,43.55,43.2,43.2,11000
2022-12-20,43.2,43.2,42.65,42.65,13017
2022-12-21,42.65,43.0,42.5,42.5,8041
2022-12-22,42.5,42.5,42.2,42.25,8193
2022-12-26,42.25,42.25,42.2,42.2,5010
2022-12-27,42.3,42.3,42.3,42.3,1150
2022-12-28,42.4,42.4,42.1,42.15,11039
2022-12-29,42.0,42.0,42.0,42.0,3178
2022-12-30,42.5,43.8,42.5,43.8,18328
2023-01-03,43.7,43.7,43.65,43.7,5260
2023-01-04,43.7,44.8,43.4,44.1,26135
2023-01-05,43.6,44.35,43.1,43.25,11144
2023-01-06,43.05,43.8,43.05,43.65,11128
