日期,開盤價,最高價,最低價,收盤價,成交量
2020-10-12,300.0,301.5,283.0,285.5,2978312
2020-10-13,285.5,287.0,272.0,279.0,1359773
2020-10-14,279.0,292.0,278.0,291.0,1223298
2020-10-15,285.0,289.0,280.5,284.5,776759
2020-10-16,282.0,286.0,281.0,282.5,383895
2020-10-19,282.0,282.0,271.5,273.0,927392
2020-10-20,271.0,271.0,261.0,262.5,834916
2020-10-21,264.5,272.0,264.5,271.0,496942
2020-10-22,269.5,269.5,266.0,268.0,262855
2020-10-23,269.0,274.5,269.0,273.0,274438
2020-10-26,272.0,272.0,266.0,267.5,205739
2020-10-27,265.0,265.0,262.0,264.0,156139
2020-10-28,263.0,269.0,263.0,264.0,196292
2020-10-29,262.0,262.0,259.0,261.5,265769
2020-10-30,261.5,261.5,258.5,258.5,214872
2020-11-02,259.0,259.0,246.0,248.0,609260
2020-11-03,250.0,253.0,248.5,248.5,279225
2020-11-04,251.5,252.0,249.0,250.5,165946
2020-11-05,250.5,262.5,249.0,258.0,384589
2020-11-06,260.0,260.0,255.0,255.0,208581
2020-11-09,257.5,260.0,256.0,257.5,186159
2020-11-10,259.0,259.0,254.0,255.5,228384
2020-11-11,256.5,257.5,252.0,253.0,286194
2020-11-12,255.0,255.5,249.5,251.0,195267
2020-11-13,251.0,253.5,250.0,253.0,135316
2020-11-16,257.0,261.5,253.0,261.0,552742
2020-11-17,263.0,264.0,258.0,258.5,348596
2020-11-18,258.5,258.5,253.5,257.5,222841
2020-11-19,256.0,258.5,255.5,257.5,128137
2020-11-20,258.5,259.5,257.0,259.0,129598
2020-11-23,260.0,262.0,259.5,261.0,241941
2020-11-24,262.5,264.5,261.0,262.0,233811
2020-11-25,262.5,264.0,261.0,261.0,257753
2020-11-26,262.5,262.5,258.0,258.0,211575
2020-11-27,258.0,259.0,255.5,257.0,150688
2020-11-30,257.0,258.0,254.5,254.5,206842
2020-12-01,256.0,256.0,251.5,252.5,256295
2020-12-02,253.5,255.0,251.5,254.0,161340
2020-12-03,254.5,254.5,250.5,251.5,266717
2020-12-04,251.5,257.5,251.5,257.5,375316
2020-12-07,260.0,261.0,257.0,258.5,355514
2020-12-08,259.0,260.0,257.5,258.0,191746
2020-12-09,258.5,259.5,256.5,258.5,184749
2020-12-10,258.5,258.5,256.5,258.0,158106
2020-12-11,258.0,258.5,253.0,255.0,247190
2020-12-14,255.0,255.0,252.5,253.5,131411
2020-12-15,253.5,254.0,251.0,251.5,144312
2020-12-16,252.0,253.5,252.0,253.0,73508
2020-12-17,253.0,253.5,253.0,253.0,99431
2020-12-18,253.0,253.0,252.0,252.0,69272
2020-12-21,252.5,253.5,252.0,252.5,110006
2020-12-22,252.5,259.0,252.5,255.0,284109
2020-12-23,255.0,255.5,254.5,254.5,121012
2020-12-24,255.0,257.0,255.0,255.5,109604
2020-12-25,255.5,257.0,255.5,256.0,92208
2020-12-28,257.0,257.0,255.5,255.5,85813
2020-12-29,256.0,256.0,253.5,254.0,110996
2020-12-30,254.0,254.0,252.0,253.0,122469
2020-12-31,252.5,254.5,252.5,253.0,70586
2021-01-04,254.0,254.0,252.0,253.0,111347
2021-01-05,253.0,253.0,251.5,252.0,160805
2021-01-06,253.0,253.5,248.0,249.0,264706
2021-01-07,249.0,251.5,248.0,250.0,176365
2021-01-08,250.0,250.0,247.5,248.0,181926
2021-01-11,248.0,249.0,247.0,248.0,128304
2021-01-12,250.5,252.5,248.5,248.5,193332
2021-01-13,249.0,249.5,248.0,248.0,166233
2021-01-14,250.5,250.5,248.0,248.5,106882
2021-01-15,250.0,250.0,242.5,242.5,333057
2021-01-18,242.0,242.0,235.5,236.5,330733
2021-01-19,239.0,239.0,235.5,236.5,116593
2021-01-20,236.5,237.0,228.0,228.0,392425
2021-01-21,228.5,229.5,228.0,228.0,183434
2021-01-22,229.0,229.0,222.0,224.0,217840
2021-01-25,222.0,228.5,220.0,228.5,270203
2021-01-26,228.5,244.0,228.5,240.0,497232
2021-01-27,239.0,239.5,236.0,236.0,157746
2021-01-28,233.0,234.0,230.5,231.5,118285
2021-01-29,235.0,235.0,230.0,230.0,120546
2021-02-01,230.0,233.0,225.0,230.5,102952
2021-02-02,231.5,231.5,228.5,230.0,81369
2021-02-03,231.0,231.0,229.5,230.0,59082
2021-02-04,230.0,233.5,230.0,233.0,115041
2021-02-05,235.0,235.0,232.0,234.0,108756
2021-02-17,238.5,240.0,236.5,237.5,153408
2021-02-18,238.5,239.0,236.5,237.0,93647
2021-02-19,236.5,239.0,236.5,239.0,96814
2021-02-22,241.0,242.5,240.0,242.0,206165
2021-02-23,241.5,242.0,239.5,241.5,127115
2021-02-24,241.5,241.5,239.0,239.0,95509
2021-02-25,243.0,243.0,240.0,240.5,83285
2021-02-26,241.0,241.0,239.0,240.0,117907
2021-03-02,241.5,241.5,238.0,238.0,86995
2021-03-03,240.0,240.0,235.0,238.5,87144
2021-03-04,239.0,239.0,236.0,236.0,69027
2021-03-05,234.5,236.0,234.0,235.5,71860
2021-03-08,238.5,239.0,235.5,235.5,58654
2021-03-09,236.0,239.0,235.5,238.5,108346
2021-03-10,239.0,239.0,237.0,238.0,61922
2021-03-11,238.0,239.5,238.0,238.5,93397
2021-03-12,238.5,239.5,237.0,239.0,70823
2021-03-15,239.0,240.0,238.5,240.0,82197
