日期,開盤價,最高價,最低價,收盤價,成交量
2010-01-04,21.55,21.9,21.5,21.8,6726016
2010-01-05,21.8,21.8,21.05,21.2,1634697
2010-01-06,21.2,21.5,21.15,21.25,1167909
2010-01-07,21.25,21.45,21.05,21.1,833931
2010-01-08,21.2,21.2,20.95,21.15,761286
2010-01-11,21.15,21.4,21.1,21.1,859960
2010-01-12,21.2,21.25,20.9,20.9,739670
2010-01-13,20.85,20.95,20.65,20.75,713907
2010-01-14,20.75,20.9,20.75,20.85,397346
2010-01-15,21.0,21.5,21.0,21.4,1877617
2010-01-18,21.4,21.5,21.25,21.4,834256
2010-01-19,21.3,21.45,21.15,21.2,752988
2010-01-20,21.2,21.3,20.9,21.1,469720
2010-01-21,21.0,21.15,20.6,20.7,713760
2010-01-22,20.4,20.55,20.25,20.35,753670
2010-01-25,20.0,20.35,20.0,20.2,410813
2010-01-26,20.3,20.4,19.6,19.7,1232766
2010-01-27,19.75,20.0,19.65,19.7,383186
2010-01-28,19.8,20.3,19.8,20.2,491101
2010-01-29,20.05,20.1,19.85,19.95,201365
2010-02-01,19.95,20.05,19.85,19.95,80313
2010-02-02,20.05,20.2,19.7,19.8,309934
2010-02-03,19.8,20.0,19.7,19.9,240522
2010-02-04,19.9,20.0,19.85,19.9,163321
2010-02-05,19.55,19.65,19.0,19.0,994600
2010-02-06,19.05,19.2,18.7,18.95,561800
2010-02-08,19.0,19.15,19.0,19.1,211848
2010-02-09,19.0,19.65,19.0,19.5,449000
2010-02-10,19.7,19.9,19.55,19.65,227224
2010-02-22,19.8,20.05,19.8,19.9,280816
2010-02-23,19.85,20.0,19.8,19.9,75000
2010-02-24,19.8,20.0,19.8,20.0,142606
2010-02-25,20.05,20.05,19.85,19.85,177128
2010-02-26,19.9,19.95,19.85,19.85,131762
2010-03-01,19.85,20.25,19.85,20.1,215000
2010-03-02,20.05,20.2,20.05,20.15,226000
2010-03-03,20.2,20.3,20.05,20.2,210006
2010-03-04,20.1,20.5,20.1,20.35,541190
2010-03-05,20.4,20.85,20.3,20.6,655300
2010-03-08,20.8,20.9,20.65,20.7,344234
2010-03-09,20.8,20.85,20.6,20.7,218754
2010-03-10,20.5,20.8,20.5,20.65,332606
2010-03-11,20.7,20.7,20.45,20.45,211526
2010-03-12,20.5,20.5,20.25,20.3,189879
2010-03-15,20.3,20.4,20.1,20.15,270906
2010-03-16,20.25,20.45,20.2,20.4,168268
2010-03-17,20.5,20.8,20.5,20.75,395833
2010-03-18,20.8,20.85,20.65,20.8,461171
2010-03-19,20.8,20.9,20.8,20.85,339155
2010-03-22,20.9,21.0,20.8,20.9,409754
2010-03-23,20.8,20.8,20.35,20.4,949868
2010-03-24,20.5,20.5,20.2,20.25,408976
2010-03-25,20.3,20.3,20.15,20.2,187080
2010-03-26,20.2,20.3,20.15,20.25,236622
2010-03-29,20.35,20.5,20.3,20.35,160424
2010-03-30,20.4,20.45,20.3,20.3,135603
2010-03-31,20.3,20.35,20.2,20.3,226567
2010-04-01,20.3,20.45,20.25,20.25,595213
2010-04-02,20.3,20.35,20.3,20.3,264497
2010-04-06,20.4,20.65,20.35,20.55,388546
2010-04-07,20.5,20.65,20.4,20.5,410984
2010-04-08,20.4,20.5,20.3,20.4,227436
2010-04-09,20.5,20.85,20.5,20.8,684345
2010-04-12,20.9,20.9,20.75,20.9,526319
2010-04-13,21.0,21.45,21.0,21.15,1360199
2010-04-14,21.05,21.25,20.85,21.1,380094
2010-04-15,21.25,21.25,20.95,21.1,394582
2010-04-16,21.1,21.25,21.0,21.1,437306
