日期,開盤價,最高價,最低價,收盤價,成交量
2024-01-15,191.0,197.0,182.5,186.0,1278926
2024-01-16,182.0,183.0,173.0,176.0,683719
2024-01-17,177.5,177.5,163.0,164.5,563298
2024-01-18,163.0,172.0,162.5,170.0,333133
2024-01-19,169.0,169.0,166.0,166.5,220862
2024-01-22,169.5,183.0,169.5,183.0,677089
2024-01-23,183.0,199.0,182.0,192.0,781578
2024-01-24,199.0,211.0,199.0,211.0,1114890
2024-01-25,215.0,222.5,208.5,217.0,974805
2024-01-26,216.0,217.5,201.5,211.0,502380
2024-01-29,210.0,230.5,210.0,227.0,808684
2024-01-30,222.0,222.0,207.0,214.0,797725
2024-01-31,214.0,217.0,201.5,208.5,701353
2024-02-01,208.0,208.5,204.0,206.0,275464
2024-02-02,208.5,209.0,201.0,201.0,401591
2024-02-05,197.0,201.0,188.0,198.5,360082
2024-02-15,195.5,196.0,189.0,196.0,455204
2024-02-16,193.0,197.5,191.5,192.0,216947
2024-02-19,192.0,202.5,192.0,193.0,344109
2024-02-20,193.0,193.0,176.5,178.5,916193
2024-02-21,176.5,180.5,176.0,180.0,241348
2024-02-22,180.0,181.5,175.5,180.0,221726
2024-02-23,180.0,180.0,175.0,176.5,243264
2024-02-26,178.0,182.0,175.0,179.0,252389
2024-02-27,178.0,178.5,166.5,168.0,585518
2024-02-29,172.0,175.0,168.5,174.0,174066
2024-03-01,173.5,173.5,171.0,171.0,95712
2024-03-04,172.5,172.5,165.5,171.0,226717
2024-03-05,171.0,173.0,169.0,170.0,94004
2024-03-06,170.0,176.0,169.0,174.0,208084
2024-03-07,174.0,174.5,168.0,169.5,156964
2024-03-08,171.0,172.0,167.5,170.0,120855
2024-03-11,168.0,169.5,166.0,169.0,84804
2024-03-12,169.0,173.5,168.0,172.0,98774
2024-03-13,175.0,175.0,167.5,169.0,113807
2024-03-14,169.0,170.0,167.0,169.5,52996
2024-03-15,170.0,170.5,168.0,168.5,70536
2024-03-18,170.0,170.0,167.5,170.0,98918
2024-03-19,171.0,171.0,167.5,169.5,84135
2024-03-20,169.5,169.5,167.0,167.5,60674
2024-03-21,168.0,168.0,165.5,166.0,150152
2024-03-22,165.5,167.0,165.0,167.0,71857
2024-03-25,167.5,182.5,167.5,181.5,339152
2024-03-26,180.0,180.0,172.0,173.5,210794
2024-03-27,172.5,172.5,168.0,168.5,109721
2024-03-28,167.5,171.0,167.5,168.0,70135
2024-03-29,169.0,172.0,168.0,168.0,51350
2024-04-01,168.5,169.0,167.5,167.5,45400
2024-04-02,169.0,174.0,167.0,167.5,95656
2024-04-03,167.0,167.0,164.5,166.0,101368
2024-04-08,166.0,166.5,164.0,166.0,125411
2024-04-09,165.5,166.5,165.0,165.5,86747
2024-04-10,165.5,166.0,163.0,163.0,95331
2024-04-11,162.0,163.0,158.0,158.0,172866
2024-04-12,158.5,159.0,150.5,157.5,267087
2024-04-15,154.0,157.5,150.0,150.0,198071
2024-04-16,150.0,150.0,142.5,146.0,222942
2024-04-17,144.0,150.0,144.0,148.5,113808
2024-04-18,146.5,147.5,145.0,145.0,60601
2024-04-19,144.0,144.0,137.5,140.5,238907
2024-04-22,139.5,143.0,135.0,138.5,135480
2024-04-23,139.0,139.5,137.5,139.5,60350
2024-04-24,140.0,140.5,138.0,138.5,90769
2024-04-25,137.5,139.0,135.0,136.5,90138
2024-04-26,137.0,137.0,133.0,134.0,129106
2024-04-29,133.0,140.0,131.0,139.0,140608
2024-04-30,137.5,143.5,135.5,138.5,139772
2024-05-02,138.0,138.0,134.0,135.5,65846
2024-05-03,137.5,141.0,136.0,141.0,121871
2024-05-06,142.0,143.0,138.5,139.0,115915
2024-05-07,140.0,144.0,139.0,141.5,82915
2024-05-08,141.0,141.0,137.0,138.0,99805
2024-05-09,138.5,138.5,135.0,135.5,63054
2024-05-10,135.0,136.0,133.5,135.5,48143
2024-05-13,132.5,135.0,129.5,131.5,125335
2024-05-14,130.0,132.5,129.0,130.5,171449
2024-05-15,129.5,130.0,128.5,128.5,49709
2024-05-16,129.5,138.5,128.5,138.5,130956
2024-05-17,138.5,147.0,136.5,144.0,229793
2024-05-20,148.0,148.0,142.0,148.0,177386
2024-05-21,149.0,149.5,142.0,144.0,107148
2024-05-22,145.5,150.5,143.0,143.0,133551
2024-05-23,146.0,146.5,142.5,143.5,64546
2024-05-24,145.0,157.5,140.5,157.5,376984
2024-05-27,157.5,162.0,154.0,154.5,273184
2024-05-28,156.5,157.0,152.5,157.0,113641
2024-05-29,158.0,159.5,154.5,159.5,158737
2024-05-30,158.0,158.0,154.0,155.0,144585
2024-05-31,155.0,156.0,149.5,151.5,121575
2024-06-03,153.5,157.5,151.5,153.5,106847
2024-06-04,152.0,158.0,152.0,155.0,133946
2024-06-05,157.0,166.0,155.0,163.0,415008
2024-06-06,161.0,163.0,155.5,158.0,181328
2024-06-07,158.0,160.0,158.0,159.5,54830
2024-06-11,167.0,167.0,157.0,157.0,131088
2024-06-12,158.0,158.0,154.0,155.0,48846
2024-06-13,156.5,156.5,151.5,154.0,107799
2024-06-14,154.0,154.0,149.5,151.0,55996
2024-06-17,151.0,156.5,151.0,153.0,38410
2024-06-18,152.5,155.0,151.5,151.5,41864
2024-06-19,151.5,152.0,147.0,148.0,98267
2024-06-20,149.0,150.5,146.5,150.5,85102
2024-06-21,149.5,154.0,147.5,150.5,43908
2024-06-24,150.5,150.5,145.5,146.5,105409
2024-06-25,146.5,148.5,145.5,148.5,29115
2024-06-26,149.0,151.5,149.0,150.0,57604
2024-06-27,148.5,150.0,147.0,150.0,51017
2024-06-28,151.0,152.0,149.0,150.0,28742
2024-07-01,148.5,149.5,148.0,149.0,42006
2024-07-02,148.0,149.0,146.0,148.0,46972
2024-07-03,148.0,151.5,148.0,151.5,76923
2024-07-04,151.5,153.5,150.0,153.0,100950
2024-07-05,152.5,155.5,151.5,155.5,66613
2024-07-08,156.0,157.0,151.0,152.0,87280
2024-07-09,151.5,152.5,150.0,152.5,55985
2024-07-10,153.0,164.0,153.0,158.0,213120
2024-07-11,158.5,160.5,155.5,156.0,86972
2024-07-12,154.5,156.5,151.5,156.5,56282
2024-07-15,156.0,156.5,153.5,155.0,41356
2024-07-16,155.0,155.0,151.5,152.0,42549
2024-07-17,153.0,160.0,152.5,157.0,90515
2024-07-18,153.0,156.0,152.0,153.5,33531
2024-07-19,156.0,158.0,150.0,150.0,136972
2024-07-22,151.0,151.0,144.0,146.5,119701
2024-07-23,145.0,145.5,140.5,140.5,122155
2024-07-26,140.0,142.0,135.5,140.0,31286
2024-07-29,143.5,143.5,137.5,137.5,19221
2024-07-30,139.0,139.5,133.0,139.0,60465
2024-07-31,139.0,140.0,138.0,139.0,37294
2024-08-01,139.0,143.0,139.0,142.0,26852
2024-08-02,139.5,139.5,133.0,135.0,71278
2024-08-05,132.0,132.0,121.5,122.0,191775
2024-08-06,124.5,124.5,110.0,115.5,153100
2024-08-07,116.0,123.5,116.0,121.0,103185
2024-08-08,118.5,120.0,117.0,119.0,52007
2024-08-09,122.5,123.0,118.5,119.0,31749
2024-08-12,119.0,121.5,118.0,120.0,61073
2024-08-13,119.0,120.0,116.0,119.0,62451
2024-08-14,123.0,123.0,118.0,119.5,52303
2024-08-15,120.0,120.0,119.0,119.5,17301
2024-08-16,122.5,129.5,120.5,128.0,56830
2024-08-19,124.0,131.0,122.0,128.5,153723
2024-08-20,129.0,141.0,128.5,141.0,302064
2024-08-21,146.5,155.0,146.0,155.0,481718
2024-08-22,158.0,158.0,149.5,151.5,722838
2024-08-23,149.5,159.5,147.0,158.0,284089
