日期,開盤價,最高價,最低價,收盤價,成交量
2002-01-02,39.5,39.5,39.5,39.5,1000
2002-01-03,0.0,0.0,0.0,0.0,0
2002-01-04,0.0,0.0,0.0,0.0,0
2002-01-07,0.0,0.0,0.0,0.0,0
2002-01-08,37.0,39.0,37.0,39.0,2000
2002-01-09,39.0,39.0,39.0,39.0,1000
2002-01-10,39.5,39.5,39.5,39.5,1000
2002-01-11,39.5,39.5,39.5,39.5,1800
2002-01-14,0.0,0.0,0.0,0.0,0
2002-01-15,37.2,37.2,37.2,37.2,1000
2002-01-16,0.0,0.0,0.0,0.0,1
2002-01-17,0.0,0.0,0.0,0.0,1
2002-01-18,38.8,38.8,38.8,38.8,1000
2002-01-21,0.0,0.0,0.0,0.0,10
2002-01-22,0.0,0.0,0.0,0.0,25
2002-01-23,39.0,39.0,39.0,39.0,1001
2002-01-24,0.0,0.0,0.0,0.0,1
2002-01-25,39.0,39.0,39.0,39.0,1000
2002-01-28,39.0,41.7,39.0,41.7,5000
2002-01-29,0.0,0.0,0.0,0.0,0
2002-01-30,42.0,42.0,42.0,42.0,1000
2002-01-31,41.6,41.6,41.6,41.6,1000
2010-01-04,23.8,24.25,23.8,24.2,20001
2010-01-05,24.5,24.5,24.05,24.05,27259
2010-01-06,24.25,24.25,23.8,24.2,27746
2010-01-07,24.15,24.8,24.15,24.75,57200
2010-01-08,25.0,25.4,24.8,24.8,25011
2010-01-11,25.0,25.0,24.2,24.7,15007
2010-01-12,24.35,24.35,24.35,24.35,2006
2010-01-13,24.45,24.75,24.45,24.5,10000
2010-01-14,24.6,24.9,24.6,24.8,14364
2010-01-15,24.5,24.5,24.5,24.5,11000
2010-01-18,24.5,24.85,24.5,24.75,28000
2010-01-19,24.4,24.9,24.4,24.7,43000
2010-01-20,24.7,24.7,24.5,24.5,5000
2010-01-21,24.7,26.0,24.7,24.9,88000
2010-01-22,23.95,24.0,23.2,24.0,15000
2010-01-25,23.4,24.2,23.4,24.2,13060
2010-01-26,24.05,24.05,22.6,23.2,25000
2010-01-27,22.9,22.9,22.6,22.85,14005
2010-01-28,23.5,23.5,23.15,23.15,6000
2010-01-29,23.0,23.0,22.65,23.0,13000
2010-02-01,22.65,22.75,22.0,22.75,12000
2010-02-02,22.65,22.65,21.75,22.0,26006
2010-02-03,22.45,22.45,21.05,21.65,41006
2010-02-04,21.6,22.0,21.1,21.4,29000
2010-02-05,21.0,21.2,20.1,20.4,65009
2010-02-06,19.9,21.55,19.9,20.7,32000
2010-02-08,20.9,20.9,19.45,19.95,63009
2010-02-09,20.25,20.3,19.85,20.3,44000
2010-02-10,20.6,20.9,20.15,20.45,21029
2010-02-22,21.2,21.2,20.65,20.95,7019
2010-02-23,21.3,21.3,20.95,20.95,3000
2010-02-24,20.95,20.95,20.9,20.9,6000
2010-02-25,21.0,21.0,20.55,20.85,5000
2010-02-26,20.85,20.95,20.15,20.5,32030
2010-03-01,20.0,20.85,19.7,20.85,24000
2010-03-02,21.3,21.3,21.0,21.0,9009
2010-03-03,21.0,21.7,21.0,21.45,24009
2010-03-04,21.7,21.7,21.1,21.15,14007
2010-03-05,21.6,21.6,21.1,21.1,7018
2010-03-08,21.6,21.6,21.25,21.6,36000
2010-03-09,21.7,21.7,21.25,21.55,12000
2010-03-10,20.65,21.6,20.65,21.6,16000
2010-03-11,21.6,21.6,21.4,21.55,7000
2010-03-12,21.6,21.6,21.1,21.55,14302
2010-03-15,22.1,22.1,21.5,21.5,7000
2010-03-16,21.4,22.0,21.4,22.0,17003
2010-03-17,22.7,23.4,22.2,23.15,48412
2010-03-18,23.7,24.4,23.55,24.0,35000
2010-03-19,24.0,24.0,23.1,23.3,8008
2010-03-22,23.65,23.65,23.65,23.65,1605
2010-03-23,23.0,23.0,23.0,23.0,1006
2010-03-24,23.0,23.0,22.35,22.45,26006
2010-03-25,22.25,22.5,22.25,22.5,14005
2010-03-26,22.7,22.7,22.7,22.7,3000
2010-03-29,22.9,23.1,22.55,23.1,20000
2010-03-30,23.1,23.1,22.55,22.85,7006
2010-03-31,23.0,23.0,22.55,22.7,37000
2010-04-01,23.0,23.15,22.9,23.15,22000
2010-04-02,23.35,23.45,23.2,23.2,8000
2010-04-06,23.0,24.4,23.0,23.6,60000
2010-04-07,23.85,23.85,23.3,23.5,24000
2010-04-08,23.5,23.9,23.1,23.4,16050
2010-04-09,23.65,24.35,23.65,24.35,60015
2010-04-12,24.35,24.9,24.35,24.8,30562
2010-04-13,23.3,24.7,23.3,24.0,7010
2010-04-14,24.6,24.6,24.1,24.1,2000
2010-04-15,24.5,24.5,24.1,24.1,4000
2010-04-16,24.35,24.35,23.85,24.05,10000
2010-04-19,23.6,23.9,23.6,23.9,2000
2010-04-20,23.2,23.2,23.2,23.2,3000
2010-04-21,23.5,23.65,22.5,22.75,33512
2010-04-22,22.75,22.75,21.65,22.1,64000
2010-04-23,22.4,22.4,22.1,22.2,35000
2010-04-26,22.5,22.6,22.4,22.55,24000
2010-04-27,22.55,22.75,22.5,22.6,12027
2010-04-28,22.4,22.65,22.4,22.65,5004
2010-04-29,22.75,22.75,22.3,22.65,6512
2010-04-30,22.75,22.9,22.55,22.55,16000
2010-05-03,22.75,22.9,22.2,22.85,6000
2010-05-04,22.25,22.75,22.25,22.6,5000
2010-05-05,21.65,22.9,21.1,21.6,18001
2010-05-06,21.6,22.1,21.0,21.6,14001
2010-05-07,21.0,21.85,20.5,21.0,37000
2010-05-10,21.55,21.55,20.2,21.05,46001
2010-05-11,21.05,21.2,20.9,20.9,10009
2010-05-12,21.1,21.45,21.0,21.35,29010
2010-05-13,21.75,21.75,21.45,21.55,9002
2010-05-14,21.15,21.7,21.15,21.7,9000
2010-05-17,21.7,21.7,21.3,21.3,3000
2010-05-18,21.3,21.65,21.3,21.65,6000
2010-05-19,21.25,23.15,21.15,22.45,52000
2010-05-20,22.5,22.5,22.15,22.3,11000
2010-05-21,21.75,21.75,20.8,21.0,39000
2010-05-24,21.4,21.4,21.0,21.05,12000
2010-05-25,21.25,21.25,20.4,20.95,12001
2010-05-26,21.0,21.8,21.0,21.8,11000
2010-05-27,21.1,21.7,21.1,21.7,12000
2010-05-28,21.9,21.9,21.3,21.4,16025
2010-05-31,21.4,21.65,21.3,21.5,19000
2010-06-01,21.15,21.45,20.95,21.4,21000
2010-06-02,21.2,21.45,21.2,21.25,14000
2010-06-03,21.5,21.5,21.15,21.2,7000
2010-06-04,21.35,21.35,21.15,21.3,4000
2010-06-07,21.0,21.35,21.0,21.05,12000
2010-06-08,21.2,21.25,21.1,21.1,6000
2010-06-09,21.5,21.5,20.55,20.55,17547
2010-06-10,20.8,21.25,20.65,21.0,18000
2010-06-11,21.45,21.45,21.05,21.2,7302
2010-06-14,21.65,21.65,21.1,21.45,16002
2010-06-15,21.2,21.45,21.2,21.3,11000
2010-06-17,21.8,22.25,21.35,21.4,26250
2010-06-18,21.65,21.75,21.65,21.7,16000
2010-06-21,22.1,22.1,21.9,21.9,4205
2010-06-22,22.2,22.45,22.0,22.0,16000
2010-06-23,21.75,22.45,21.75,22.0,16280
2010-06-24,22.6,22.6,22.0,22.3,18000
2010-06-25,22.0,22.0,21.9,21.9,18000
2010-06-28,22.25,22.75,22.15,22.5,35000
2010-06-29,22.7,22.85,22.25,22.7,35001
2010-06-30,22.25,22.25,22.2,22.2,13000
2010-07-01,22.3,22.3,22.0,22.0,31000
2010-07-02,22.9,22.9,22.0,22.0,5000
