日期,開盤價,最高價,最低價,收盤價,成交量
2010-01-04,65.2,65.2,64.2,64.7,2764752
2010-01-05,65.8,69.2,65.8,69.2,26738436
2010-01-06,70.5,71.5,69.3,69.5,19120762
2010-01-07,69.0,69.5,67.0,67.2,10583108
2010-01-08,67.2,68.4,67.0,68.1,8209788
2010-01-11,68.1,69.4,67.5,68.5,8080881
2010-01-12,68.6,69.8,67.6,67.6,6088223
2010-01-13,67.5,68.8,67.2,67.3,8042651
2010-01-14,67.6,68.0,66.8,67.0,6343825
2010-01-15,67.9,69.0,67.5,68.4,8784228
2010-01-18,68.0,68.3,67.4,67.7,6098595
2010-01-19,68.5,68.9,67.0,67.2,6301744
2010-01-20,68.2,68.3,66.6,66.7,7554008
2010-01-21,66.2,66.7,65.3,65.4,5352965
2010-01-22,64.8,65.1,62.6,63.1,10630068
2010-01-25,63.0,64.1,63.0,63.5,3396905
2010-01-26,63.7,64.0,61.5,62.0,5425962
2010-01-27,62.3,62.5,60.1,60.6,4600913
2010-01-28,61.0,62.0,60.7,61.7,4699179
2010-01-29,61.2,61.2,59.8,60.9,7017465
2010-02-01,60.9,60.9,60.0,60.6,3492723
2010-02-02,61.6,61.6,59.5,59.5,4424420
2010-02-03,60.0,60.2,59.2,59.8,4108114
2010-02-04,59.8,59.8,59.0,59.2,3771641
2010-02-05,57.8,57.8,55.1,55.2,13341485
2010-02-06,55.2,56.0,53.8,55.8,4854675
2010-02-08,56.5,57.9,56.0,57.2,3643876
2010-02-09,57.2,58.6,56.7,58.6,3402668
2010-02-10,59.4,59.9,59.1,59.4,3683923
2010-02-22,60.2,60.3,59.0,59.4,3495529
2010-02-23,59.5,61.2,59.1,61.0,4617912
2010-02-24,60.8,60.8,60.0,60.8,2078140
2010-02-25,60.8,61.0,59.5,59.6,2189620
2010-02-26,59.9,61.4,59.6,60.9,3305776
2010-03-01,61.3,62.2,60.5,61.5,3712593
2010-03-02,62.0,62.0,61.0,61.6,2289935
2010-03-03,61.8,62.1,61.5,61.6,1315339
2010-03-04,62.8,63.9,62.2,62.6,5823653
2010-03-05,64.5,64.7,63.3,63.8,4849437
2010-03-08,64.7,64.8,63.8,64.0,3347549
2010-03-09,64.0,64.0,62.5,63.6,2507632
2010-03-10,63.6,64.3,63.5,64.0,3259454
2010-03-11,64.4,64.8,64.0,64.2,3721398
2010-03-12,64.4,64.5,63.8,64.0,2052750
2010-03-15,64.4,65.0,63.5,63.5,4146260
2010-03-16,64.5,64.8,64.0,64.6,4198727
2010-03-17,64.7,64.8,64.4,64.8,4327324
2010-03-18,64.8,65.3,64.5,65.1,6715798
2010-03-19,65.3,65.3,64.5,65.2,4697884
2010-03-22,65.4,65.8,65.0,65.8,4709579
2010-03-23,66.0,66.8,66.0,66.7,9084323
2010-03-24,66.9,66.9,65.5,65.5,5043030
2010-03-25,65.2,65.5,64.1,64.8,4626180
2010-03-26,64.7,65.0,64.1,65.0,3509637
2010-03-29,65.0,65.1,64.5,64.8,3070280
2010-03-30,65.0,65.5,64.8,65.0,1759787
2010-03-31,65.0,65.0,64.4,64.4,2329775
2010-04-01,64.4,65.0,64.4,64.8,3579514
2010-04-02,65.5,66.3,65.5,65.9,5600335
2010-04-06,66.3,66.4,65.5,65.6,2750287
2010-04-07,65.6,66.0,65.0,65.3,2822899
2010-04-08,65.7,65.7,64.8,65.1,4602175
2010-04-09,65.1,65.2,64.5,64.8,4277476
2010-04-12,65.1,65.3,64.4,64.6,3297081
2010-04-13,64.4,65.0,64.2,64.6,3288824
2010-04-14,64.6,64.9,64.3,64.8,2512537
2010-04-15,65.0,65.3,64.6,65.2,3635225
