日期,開盤價,最高價,最低價,收盤價,成交量
2003-05-02,34.6,35.2,34.0,35.1,483050
2003-05-05,34.8,35.6,34.5,34.5,693000
2003-05-06,34.2,35.3,34.1,34.2,851003
2003-05-07,34.3,34.8,33.6,34.3,674202
2003-05-08,34.3,34.8,34.0,34.0,543011
2003-05-09,34.0,34.4,33.7,33.8,516001
2003-05-12,34.3,34.3,33.5,33.5,375000
2003-05-13,33.5,34.4,33.5,33.8,986000
2003-05-14,33.9,34.9,33.9,34.9,1013944
2003-05-15,35.2,35.2,34.5,34.8,807000
2003-05-16,35.2,35.3,34.1,34.1,704001
2003-05-19,34.0,34.1,31.8,32.6,1220000
2003-05-20,31.8,33.2,31.8,33.2,829001
2003-05-21,32.9,32.9,32.3,32.3,419870
2003-05-22,32.3,33.3,32.3,32.9,454031
2003-05-23,33.2,34.0,33.1,33.7,961529
2003-05-26,33.9,35.2,33.8,35.0,1133013
2003-05-27,35.2,35.6,34.3,35.1,1036003
2003-05-28,35.9,36.2,35.1,35.2,1029000
2003-05-29,35.1,35.1,34.4,34.9,517000
2003-05-30,34.6,36.0,34.5,35.1,937003
2010-01-04,48.1,49.4,47.6,49.1,4834459
2010-01-05,49.7,50.4,48.5,48.8,7841967
2010-01-06,48.8,49.4,48.4,48.5,2591924
2010-01-07,48.5,48.55,45.25,45.5,4600056
2010-01-08,43.1,45.0,43.1,44.6,3419403
2010-01-11,44.55,45.6,44.0,44.05,2730295
2010-01-12,44.5,45.2,44.1,44.75,2041699
2010-01-13,44.75,45.8,44.5,45.35,2270335
2010-01-14,45.4,45.9,45.0,45.0,2243384
2010-01-15,45.6,47.1,45.1,47.0,4848058
2010-01-18,46.5,47.6,46.4,47.3,4096942
2010-01-19,47.8,47.8,46.55,46.55,2415952
2010-01-20,47.2,47.2,45.55,45.55,1517546
2010-01-21,45.55,46.0,44.25,44.25,1464954
2010-01-22,43.0,44.0,43.0,43.1,1588289
2010-01-25,42.0,43.95,42.0,42.55,1043897
2010-01-26,42.55,43.2,39.6,39.65,2092260
2010-01-27,39.65,40.3,38.05,38.5,1805576
2010-01-28,38.7,40.65,38.7,40.2,1462565
2010-01-29,39.6,40.0,38.6,39.5,673400
2010-02-01,40.0,40.0,38.6,38.6,679776
2010-02-02,39.5,40.6,38.8,38.9,2036265
2010-02-03,39.5,40.4,39.3,40.3,1235987
2010-02-04,40.45,40.6,40.0,40.45,754889
2010-02-05,38.1,39.35,37.65,38.5,1504474
2010-02-06,38.8,38.8,36.0,37.25,805537
2010-02-08,37.25,38.0,37.25,37.75,591559
2010-02-09,37.75,39.45,37.6,39.3,805412
2010-02-10,39.5,40.8,39.5,39.75,1059478
2010-02-22,41.0,41.0,39.2,39.8,884454
2010-02-23,39.4,40.0,39.4,39.7,388324
2010-02-24,38.7,40.05,38.6,39.2,477578
2010-02-25,39.6,40.0,38.5,38.5,696740
2010-02-26,37.9,38.7,37.9,38.0,594752
2010-03-01,38.3,39.0,38.0,38.7,698146
2010-03-02,39.1,40.95,39.1,40.3,1586096
2010-03-03,40.5,41.5,40.0,41.2,1339511
2010-03-04,41.2,42.8,41.2,41.9,2919676
2010-03-05,43.1,43.35,41.85,41.9,2799159
2010-03-08,42.5,42.8,42.0,42.1,1725762
2010-03-09,42.1,42.8,42.1,42.8,961558
2010-03-10,43.0,43.8,42.8,43.0,2217877
2010-03-11,43.5,43.7,42.7,43.1,963473
2010-03-12,46.0,46.1,44.0,44.0,8807535
2010-03-15,44.0,44.0,42.5,42.5,1379668
2010-03-16,42.5,43.0,41.8,42.55,959244
2010-03-17,42.8,43.45,42.8,43.2,1230809
2010-03-18,43.8,44.8,43.3,44.4,2431289
2010-03-19,46.0,46.0,44.4,44.4,3233469
2010-03-22,43.85,44.4,43.6,44.0,957512
2010-03-23,44.0,45.0,43.8,45.0,1926861
2010-03-24,45.3,45.9,44.8,44.9,3507083
2010-03-25,44.9,45.3,44.35,44.6,1311642
2010-03-26,44.6,46.1,44.35,44.7,2543473
2010-03-29,45.0,45.25,44.3,44.55,1568862
